file_name,text
access-data-source-admin.png,the system's disk is running on the windows server and the disk is running on the windows server
access-macros.png,a computer screen with a white background and a gray background with a white border and a black border
bitbucket-create-repository.png,a computer screen with a webpage on it's desktop screen and a mouse
blender-editor.jpg,a video editing software with a path through the woods in the background and a camera in the foreground
blender-editor2.png,a computer screen with a 3d model of a building in the background and a text box with a black triangle
excel-advanced-filter.png,a screenshot of a computer screen with the settings selected for the file to be selected
excel-convert-dialog.jpeg,a screenshot of a text box with the text box highlighted in the box below
excel-filters.png,a screenshot of a computer screen with a text box in the middle of the screen
excel-menu.png,the infio workbook window with the option to change the text to be readable
excel-old.jpg,a screenshot of a table with a number of items on it and a number of other items on the table
excel-pivottable-dialog.jpg,a screenshot of a dialogged table with the table settings selected for the table settings
excel-pivottable-empty.jpg,a screenshot of a spreadsheet with a pivot table field in the bottom right corner
excel-spreadsheet-small.png,a screenshot of a spreadsheet with the country numbers highlighted in the table
excel-spreadsheet.png,a screenshot of a spreadsheet with a number of columns in it and a line of numbers in the bottom row
gimp-editor-old.png,a computer screen with a picture of a rainbow in the middle of it and a picture of a rainbow in the middle of the screen
gimp-editor.png,a computer screen with a black and white image of a cat on it's face
gmail-message.png,a screenshot of a web page with a new message highlighted in the top right corner
hue-hiveql-editor.png,a screenshot of a web page with a number of lines of text on it
jira-kanban.jpg,a screenshot of a web page with a number of different items on it and a number of other items on the page
krita-brust-editor.png,a screen shot of a font and a picture of a person's head in the background
libreoffice-base-wizard.png,a screenshot of a web page with a description of the table settings and the description of the table
libreoffice-editor.jpg,a certificate is displayed in a computer screen shot of a computer screen with a computer screen showing a certificate
lives-editor.jpg,a computer screen shot of a man in a forest with a camera in hand and a video player in the background
oracle-fusion.jpg,a computer screen with a bunch of data on it's side and a bunch of graphs on the side
outlook-export-dialog.png,a screenshot of a map dialogger in windows xp with the map fields highlighted
outlook-export-dialog2.png,a screenshot of a computer screen with the option to select a file format for a program
outlook-task.jpg,a screenshot of a computer screen with a menu in the middle of it and a menu in the middle of the screen
powerpoint-editor.jpg,a web page with a picture of a cross on it and a text box below
sap-crm.JPG,a screenshot of a web page with a number of items on it and a number of other items on the web page
sap-login.png,a screenshot of a web page with a new user and a new user button
sap-new-entries.jpeg,a screenshot of a web page with a new details section highlighted in the bottom right corner
sap-save-dialog.png,a screenshot of a computer screen with a message saver highlighted in the bottom right corner
shotcut-editor.jpg,a woman with a bra is shown in a video screen shot with a color wheel
superset-dashboard.png,a screenshot of a dashboard showing the number of people in each region of the world
superset-dashboard2.png,a large screen with a map and a bunch of data on it's side
thunderbird-calendar.png,a calendar with a red arrow pointing to the date of the event on the calendar
thunderbird-inbox.png,a web page with a funny face on it's page and a message below
thunderbird-inbox2.png,a screenshot of a web page with a number of options in the web page
ubuntu-windows-3-11-emulator.png,a computer screen with a picture of a space station in the background and a space shuttle in the foreground
vscode-editor-dark.png,a screenshot of a computer screen with a program running on it's screen
vscode-editor-light.jpg,a computer screen with a bunch of code on it's side and a window with a keyboard in the middle
windows-default-application-dialog.png,a screenshot of a windows application with the wordpress type options highlighted in the window
windows-registry-editor.jpg,a screenshot of a computer screen with a list of different languages and numbers in the window
windows-settings-apps-features.png,a screenshot of a windows app with the settings settings highlighted in the settings section
windows-settings.png,"the settings window for windows settings in windows 10 and 10 pro, including the settings and options"
windows-start-menu.png,a screenshot of a windows 10 start menu with the power & deep settings option highlighted
word-editor-2.jpg,a computer screen with a program running on it's screen and a mouse on the screen
word-editor-macos.png,a screenshot of a page in a computer screen with a text editor in the background
word-editor-multicolumn.jpg,a computer screen shot of a new zealand memo page with a new zealand address in the center
word-editor-old.jpg,a computer screen shot of a website page with a picture of a wheel and tire
word-editor.jpg,a computer screen with a program on it's screen and a keyboard on the screen
